CLIENT_ID,CLIENT_TYPE
ID816708,Onetime
ID249643,Onetime
ID519942,Business
ID193045,Healthy
ID868827,Onetime
ID126348,Onetime
ID565668,Onetime
ID662397,Healthy
ID464763,Retirement
ID921471,Onetime
ID421106,Onetime
ID977286,Retirement
ID442267,Business
ID076240,Onetime
ID810293,Business
ID501667,Retirement
ID143894,Retirement
ID502243,Onetime
ID931521,Business
ID738197,Onetime
ID435579,Retirement
ID562498,Retirement
ID633184,Onetime
ID030403,Business
ID470567,Onetime
ID975518,Onetime
ID772481,Onetime
ID249553,Healthy
ID050059,Business
ID001932,Retirement
ID203842,Onetime
ID522995,Business
ID053692,Healthy
ID900551,Business
ID262995,Retirement
ID599889,Onetime
ID300658,Business
ID376898,Business
ID534472,Onetime
ID581667,Onetime
ID941968,Onetime
ID627775,Healthy
ID559774,Healthy
ID486079,Retirement
ID022203,Retirement
ID529502,Retirement
ID249595,Retirement
ID981141,Healthy
ID785757,Business
ID078517,Onetime
ID866357,Onetime
ID170614,Onetime
ID910939,Business
ID403917,Healthy
ID752454,Onetime
ID108001,Onetime
ID953071,Onetime
ID464898,Retirement
ID490240,Retirement
ID837445,Onetime
ID710325,Healthy
ID586674,Healthy
ID245891,Healthy
ID977574,Business
ID682328,Onetime
ID949506,Healthy
ID004247,Onetime
ID671064,Business
ID300987,Business
ID835428,Retirement
ID160460,Business
ID915704,Business
ID419353,Onetime
ID872245,Onetime
ID814870,Retirement
ID166476,Retirement
ID440610,Healthy
ID947613,Onetime
ID005207,Onetime
ID339849,Onetime
ID466116,Onetime
ID255880,Healthy
ID039716,Business
ID835021,Healthy
ID977839,Retirement
ID650425,Onetime
ID303877,Retirement
ID931268,Healthy
ID827339,Onetime
ID254890,Onetime
ID529056,Retirement
ID935908,Retirement
ID523852,Onetime
ID591928,Onetime
ID866804,Onetime
ID304121,Onetime
ID329438,Retirement
ID357238,Onetime
ID588741,Onetime
ID910024,Business
ID748543,Onetime
ID963827,Business
ID785925,Onetime
ID113477,Healthy
ID840174,Healthy
ID346195,Retirement
ID903274,Healthy
ID270577,Business
ID768967,Healthy
ID735470,Healthy
ID575525,Retirement
ID726476,Onetime
ID678431,Retirement
ID977222,Retirement
ID949439,Business
ID242306,Healthy
ID537253,Retirement
ID661475,Retirement
ID552898,Onetime
ID315169,Business
ID855184,Onetime
ID513280,Onetime
ID431970,Onetime
ID122172,Healthy
ID682866,Business
ID403153,Retirement
ID459539,Retirement
ID312912,Retirement
ID254021,Retirement
ID173823,Onetime
ID915026,Onetime
ID147279,Healthy
ID910828,Retirement
ID257766,Retirement
ID256525,Business
ID719157,Onetime
ID941198,Retirement
ID708312,Retirement
ID551327,Business
ID648337,Healthy
ID329516,Retirement
ID333029,Healthy
ID327802,Onetime
ID877654,Retirement
ID737862,Onetime
ID929201,Onetime
ID932741,Business
ID227492,Healthy
ID978012,Healthy
ID443318,Onetime
ID543629,Retirement
ID626190,Healthy
ID499498,Onetime
ID745972,Retirement
ID239047,Retirement
ID234854,Onetime
ID571167,Healthy
ID218981,Healthy
ID647893,Onetime
ID136171,Business
ID681299,Healthy
ID127943,Retirement
ID176270,Retirement
ID015146,Onetime
ID708727,Healthy
ID523046,Retirement
ID435938,Retirement
ID117339,Retirement
ID524332,Onetime
ID764058,Retirement
ID783290,Healthy
ID066595,Healthy
ID217350,Onetime
ID176457,Retirement
ID625527,Business
ID176778,Business
ID043671,Onetime
ID761271,Business
ID612860,Onetime
ID600484,Onetime
ID814393,Business
ID442470,Healthy
ID846247,Business
ID438520,Onetime
ID820531,Onetime
ID229558,Healthy
ID722063,Onetime
ID729214,Retirement
ID073471,Onetime
ID435746,Retirement
ID513932,Business
ID424395,Retirement
ID027339,Onetime
ID916932,Business
ID439403,Business
ID575865,Business
ID571422,Onetime
ID894575,Onetime
ID883296,Retirement
ID247266,Healthy
ID369460,Healthy
ID096298,Onetime
ID589637,Onetime
ID525733,Healthy
ID646827,Healthy
ID153607,Business
ID094552,Retirement
ID617970,Onetime
ID294803,Onetime
ID350639,Healthy
ID380632,Healthy
ID951614,Onetime
ID266966,Retirement
ID494858,Business
ID426958,Onetime
ID720196,Business
ID439428,Retirement
ID731097,Retirement
ID980591,Retirement
ID345769,Onetime
ID124220,Onetime
ID832035,Onetime
ID948920,Retirement
ID998823,Onetime
ID793912,Onetime
ID540368,Onetime
ID564735,Onetime
ID220751,Onetime
ID490763,Retirement
ID958642,Healthy
ID539762,Retirement
ID066780,Healthy
ID689922,Onetime
ID340985,Onetime
ID264057,Healthy
ID293551,Business
ID990033,Onetime
ID097169,Onetime
ID769789,Business
ID589477,Retirement
ID560738,Onetime
ID999602,Business
ID013322,Onetime
ID036459,Onetime
ID749441,Business
ID301543,Onetime
ID148112,Retirement
ID573080,Healthy
ID693369,Healthy
ID482596,Onetime
ID912149,Healthy
ID674866,Healthy
ID588613,Retirement
ID322252,Business
ID177962,Onetime
ID367759,Healthy
ID306995,Business
ID929994,Onetime
ID092256,Onetime
ID759618,Onetime
ID803358,Business
ID160089,Onetime
ID342879,Onetime
ID167024,Onetime
ID448464,Onetime
ID739895,Onetime
ID323586,Onetime
ID943987,Onetime
ID162384,Onetime
ID531509,Onetime
ID200524,Healthy
ID581582,Healthy
ID141098,Business
ID052504,Onetime
ID825083,Business
ID322311,Retirement
ID629160,Business
ID803523,Healthy
ID712324,Business
ID810413,Onetime
ID871018,Retirement
ID376302,Business
ID924109,Onetime
ID598341,Healthy
ID324973,Business
ID780304,Business
ID212464,Business
ID292101,Healthy
ID533324,Business
ID683818,Healthy
ID463143,Onetime
ID151203,Onetime
ID988175,Onetime
ID921299,Business
ID267860,Onetime
ID941842,Healthy
ID400053,Onetime
ID629213,Business
ID804757,Retirement
ID092781,Healthy
ID539226,Business
ID813081,Healthy
ID824943,Healthy
ID712905,Business
ID954609,Onetime
ID656413,Onetime
ID048161,Onetime
ID488464,Healthy
ID473062,Onetime
ID209459,Onetime
ID544924,Business
ID721952,Business
ID227828,Healthy
ID436842,Onetime
ID570268,Retirement
ID504671,Retirement
ID510151,Retirement
ID488063,Business
ID574055,Onetime
ID013104,Retirement
ID890129,Healthy
ID314613,Onetime
ID138211,Onetime
ID556562,Healthy
ID918046,Business
ID939777,Retirement
ID375746,Healthy
ID447374,Onetime
ID341679,Business
ID594252,Business
ID936654,Business
ID250952,Onetime
ID881272,Onetime
ID110497,Onetime
ID475228,Onetime
ID868813,Retirement
ID229001,Healthy
ID382110,Healthy
ID683186,Onetime
ID167728,Business
ID906623,Retirement
ID755450,Onetime
ID904954,Retirement
ID372817,Onetime
ID246569,Healthy
ID709649,Onetime
ID331659,Onetime
ID306292,Onetime
ID054436,Onetime
ID321596,Retirement
ID031370,Onetime
ID616709,Onetime
ID389943,Retirement
ID957724,Business
ID730646,Healthy
ID816731,Onetime
ID572094,Onetime
ID634354,Healthy
ID029481,Business
ID639019,Retirement
ID705672,Business
ID417146,Retirement
ID750061,Onetime
ID395214,Onetime
ID135802,Healthy
ID740086,Healthy
ID296569,Retirement
ID222276,Business
ID928268,Business
ID074429,Onetime
ID865172,Retirement
ID246374,Healthy
ID959730,Onetime
ID742686,Healthy
ID902062,Onetime
ID324054,Retirement
ID826847,Retirement
ID168071,Business
ID791025,Onetime
ID625511,Retirement
ID383800,Retirement
ID575407,Retirement
ID541975,Retirement
ID392752,Healthy
ID263118,Onetime
ID586955,Healthy
ID831417,Healthy
ID857169,Onetime
ID266928,Onetime
ID331834,Onetime
ID917594,Healthy
ID650832,Healthy
ID181097,Retirement
ID709765,Business
ID508628,Retirement
ID691817,Onetime
ID512932,Onetime
ID593054,Business
ID445459,Business
ID785286,Onetime
ID287340,Onetime
ID600629,Onetime
ID773966,Retirement
ID248827,Retirement
ID076640,Onetime
ID649063,Onetime
ID682572,Onetime
ID874313,Onetime
ID159754,Healthy
ID623044,Healthy
ID879647,Retirement
ID848293,Healthy
ID356727,Business
ID485913,Retirement
ID456315,Business
ID074439,Healthy
ID851203,Healthy
ID894774,Retirement
ID140923,Retirement
ID733413,Onetime
ID644525,Business
ID232069,Onetime
ID175164,Onetime
ID203351,Onetime
ID126396,Retirement
ID754830,Business
ID717642,Healthy
ID455319,Onetime
ID685017,Onetime
ID791343,Onetime
ID302018,Onetime
ID381973,Business
ID346778,Onetime
ID039694,Onetime
ID996788,Retirement
ID311215,Retirement
ID534817,Healthy
ID357128,Onetime
ID079780,Retirement
ID457011,Retirement
ID661525,Business
ID359526,Onetime
ID686349,Onetime
ID066568,Retirement
ID297524,Healthy
ID980431,Retirement
ID528938,Healthy
ID883010,Onetime
ID943089,Onetime
ID916969,Retirement
ID801980,Retirement
ID453568,Business
ID822598,Business
ID320599,Onetime
ID261803,Healthy
ID252747,Onetime
ID274334,Healthy
ID922336,Onetime
ID142447,Healthy
ID146611,Healthy
ID406346,Onetime
ID816785,Onetime
ID034156,Onetime
ID200581,Onetime
ID261871,Onetime
ID193262,Business
ID216966,Retirement
ID068344,Onetime
ID597576,Business
ID797755,Onetime
ID130656,Onetime
ID283470,Healthy
ID274264,Onetime
ID569859,Healthy
ID341941,Retirement
ID195975,Retirement
ID470198,Healthy
ID551885,Business
ID353670,Healthy
ID801047,Retirement
ID893383,Retirement
ID914392,Onetime
ID556553,Onetime
ID420815,Business
ID763799,Retirement
ID418393,Onetime
ID637712,Onetime
ID513087,Retirement
ID821163,Retirement
ID492308,Onetime
ID028040,Business
ID187716,Retirement
ID854715,Retirement
ID214725,Onetime
ID149421,Healthy
ID489705,Onetime
ID982124,Business
ID955890,Healthy
ID219474,Onetime
ID370781,Retirement
ID875242,Business
ID972468,Retirement
ID888330,Onetime
ID761340,Healthy
ID667743,Onetime
ID855974,Onetime
ID907974,Healthy
ID322946,Healthy
ID904622,Business
ID756137,Onetime
ID106504,Onetime
ID140677,Retirement
ID441059,Onetime
ID103244,Retirement
ID800052,Onetime
ID880891,Onetime
ID380885,Onetime
ID708416,Healthy
ID309371,Onetime
ID254755,Business
ID056273,Business
ID794188,Healthy
ID287012,Business
ID988504,Retirement
ID841199,Business
ID395662,Healthy
ID331685,Business
ID915126,Healthy
ID812028,Healthy
ID202444,Retirement
ID916389,Healthy
ID099959,Retirement
ID430371,Onetime
ID646474,Onetime
ID976214,Onetime
ID962633,Retirement
ID471401,Onetime
ID009181,Healthy
ID197417,Healthy
ID516856,Onetime
ID644251,Onetime
ID948612,Onetime
ID052976,Healthy
ID528534,Onetime
ID255481,Business
ID612591,Healthy
ID949233,Healthy
ID252600,Healthy
ID499386,Business
ID413865,Retirement
ID126918,Onetime
ID248657,Healthy
ID806278,Business
ID951602,Onetime
ID186930,Retirement
ID186795,Onetime
ID331025,Healthy
ID835486,Onetime
ID071787,Onetime
ID834499,Healthy
ID469766,Retirement
ID680611,Healthy
ID831553,Onetime
ID374585,Healthy
ID607220,Retirement
ID809925,Business
ID628142,Onetime
ID726131,Business
ID753245,Onetime
ID778579,Onetime
ID979534,Onetime
ID253573,Onetime
ID965630,Business
ID594586,Retirement
ID490993,Retirement
ID256444,Healthy
ID485740,Healthy
ID104713,Healthy
ID681584,Onetime
ID673685,Onetime
ID742605,Business
ID710056,Onetime
ID197505,Onetime
ID502491,Business
ID128291,Retirement
ID855065,Business
ID927678,Business
ID557137,Business
ID719619,Retirement
ID245666,Onetime
ID146415,Retirement
ID978574,Onetime
ID643544,Retirement
ID806888,Onetime
ID567290,Healthy
ID610950,Business
ID331381,Retirement
ID431587,Healthy
ID972961,Healthy
ID309217,Healthy
ID721339,Healthy
ID557515,Business
ID860232,Business
ID773207,Onetime
ID072951,Business
ID061531,Onetime
ID419323,Onetime
ID252538,Healthy
ID666900,Onetime
ID005530,Onetime
ID558183,Healthy
ID405956,Onetime
ID819663,Healthy
ID073734,Business
ID395408,Business
ID301517,Business
ID640669,Onetime
ID177582,Onetime
ID755540,Retirement
ID741397,Healthy
ID234891,Retirement
ID979191,Healthy
ID746770,Business
ID819637,Retirement
ID269921,Onetime
ID489073,Onetime
ID527630,Onetime
ID244593,Onetime
ID776841,Onetime
ID710142,Healthy
ID980849,Onetime
ID454882,Retirement
ID871692,Retirement
ID151339,Business
ID682402,Onetime
ID737995,Onetime
ID536204,Retirement
ID821324,Business
ID432795,Onetime
ID416000,Onetime
ID684930,Retirement
ID447669,Healthy
ID964652,Onetime
ID954948,Business
ID014968,Onetime
ID019016,Business
ID277932,Healthy
ID527162,Business
ID476843,Onetime
ID693623,Healthy
ID289342,Business
ID318734,Retirement
ID483909,Retirement
ID557828,Onetime
ID305887,Healthy
ID622326,Retirement
ID373220,Business
ID459814,Business
ID865514,Onetime
ID055435,Onetime
ID527271,Retirement
ID882634,Retirement
ID794631,Healthy
ID193937,Onetime
ID420618,Onetime
ID350499,Onetime
ID129445,Business
ID594661,Onetime
ID559438,Healthy
ID286530,Onetime
ID082190,Retirement
ID841510,Onetime
ID344867,Onetime
ID227351,Onetime
ID287207,Healthy
ID507523,Onetime
ID224558,Retirement
ID306063,Healthy
ID616308,Retirement
ID636845,Onetime
ID891036,Onetime
ID019706,Onetime
ID137559,Business
ID927965,Business
ID555416,Business
ID559156,Healthy
ID408688,Onetime
ID947718,Onetime
ID825254,Retirement
ID590818,Retirement
ID462105,Business
ID995740,Onetime
ID490437,Business
ID058304,Retirement
ID548201,Healthy
ID258438,Healthy
ID546958,Onetime
ID792554,Retirement
ID158694,Healthy
ID158687,Onetime
ID059307,Onetime
ID179979,Business
ID573898,Onetime
ID987591,Retirement
ID283734,Business
ID205726,Business
ID241788,Onetime
ID753687,Business
ID269467,Retirement
ID626511,Healthy
ID473301,Healthy
ID229731,Retirement
ID162407,Onetime
ID837089,Business
ID926945,Healthy
ID892514,Healthy
ID494359,Onetime
ID134541,Healthy
ID258745,Onetime
ID657741,Retirement
ID770502,Healthy
ID577403,Onetime
ID046184,Onetime
ID257418,Retirement
ID028531,Healthy
ID522510,Onetime
ID162413,Onetime
ID875833,Retirement
ID312678,Onetime
ID658560,Onetime
ID517208,Onetime
ID636653,Healthy
ID453074,Healthy
ID077533,Onetime
ID626509,Onetime
ID489558,Healthy
ID757530,Onetime
ID560838,Healthy
ID379474,Onetime
ID720330,Onetime
ID812018,Retirement
ID379270,Retirement
ID617650,Healthy
ID315178,Healthy
ID002615,Healthy
ID963446,Business
ID594633,Business
ID590999,Onetime
ID994888,Onetime
ID637409,Healthy
ID529091,Onetime
ID072067,Onetime
ID991016,Healthy
ID743010,Retirement
ID143838,Retirement
ID861113,Healthy
ID653158,Business
ID055280,Business
ID537313,Onetime
ID073725,Healthy
ID545687,Onetime
ID507210,Onetime
ID328444,Business
ID124308,Business
ID912185,Onetime
ID898267,Onetime
ID128906,Business
ID662300,Business
ID020792,Healthy
ID584789,Healthy
ID140052,Healthy
ID582715,Retirement
ID936480,Healthy
ID995777,Onetime
ID580809,Onetime
ID247334,Onetime
ID572319,Business
ID097273,Healthy
ID785189,Onetime
ID345368,Retirement
ID146089,Healthy
ID303439,Onetime
ID130571,Healthy
ID000783,Healthy
ID143497,Healthy
ID392407,Healthy
ID446165,Healthy
ID194561,Retirement
ID239022,Retirement
ID008255,Retirement
ID392659,Healthy
ID658135,Retirement
ID204399,Business
ID969406,Onetime
ID241530,Retirement
ID588182,Business
ID285767,Business
ID070985,Healthy
ID456188,Healthy
ID007313,Onetime
ID533969,Onetime
ID538492,Retirement
ID130475,Healthy
ID481530,Retirement
ID936214,Onetime
ID960364,Onetime
ID589909,Onetime
ID626454,Healthy
ID017832,Onetime
ID616341,Healthy
ID624759,Onetime
ID760844,Onetime
ID268366,Business
ID153088,Retirement
ID555306,Healthy
ID115061,Retirement
ID253707,Healthy
ID871071,Healthy
ID621432,Onetime
ID350383,Onetime
ID554006,Onetime
ID870589,Onetime
ID751043,Healthy
ID981203,Onetime
ID461814,Business
ID578873,Onetime
ID549434,Retirement
ID623182,Retirement
ID842461,Retirement
ID965378,Business
ID464714,Retirement
ID277070,Onetime
ID485719,Onetime
ID412656,Business
ID100114,Onetime
ID091122,Healthy
ID249054,Retirement
ID662169,Onetime
ID102594,Retirement
ID764706,Retirement
ID004328,Business
ID691642,Healthy
ID617319,Onetime
ID839743,Onetime
ID309493,Onetime
ID128395,Onetime
ID159994,Onetime
ID537472,Onetime
ID260522,Retirement
ID394743,Business
ID985457,Retirement
ID145686,Healthy
ID210889,Onetime
ID243383,Retirement
ID159773,Business
ID519873,Onetime
ID655732,Healthy
ID737695,Healthy
ID595279,Onetime
ID523569,Onetime
ID032628,Healthy
ID274012,Onetime
ID827052,Onetime
ID933632,Healthy
ID982339,Retirement
ID559699,Retirement
ID954585,Retirement
ID983025,Healthy
ID308356,Retirement
ID276675,Onetime
ID540361,Onetime
ID303735,Onetime
ID519303,Business
ID820449,Retirement
ID036529,Onetime
ID763108,Retirement
ID239105,Retirement
ID626555,Onetime
ID916876,Onetime
ID663589,Retirement
ID833626,Onetime
ID812280,Business
ID848420,Healthy
ID524375,Healthy
ID198368,Onetime
ID418085,Healthy
ID740580,Retirement
ID913373,Onetime
ID590213,Onetime
ID597811,Retirement
ID092044,Retirement
ID410013,Onetime
ID489895,Retirement
ID434871,Retirement
ID226052,Business
ID690400,Business
ID292742,Onetime
ID102150,Onetime
ID406865,Onetime
ID119549,Healthy
ID109321,Retirement
ID243242,Onetime
ID536814,Retirement
ID306915,Business
ID679794,Onetime
ID469054,Healthy
ID628827,Retirement
ID011999,Business
ID242879,Onetime
ID166002,Onetime
ID140807,Business
ID229628,Business
ID059429,Healthy
ID363174,Onetime
ID235728,Onetime
ID171435,Retirement
ID482169,Business
ID521734,Onetime
ID841693,Retirement
ID930988,Healthy
ID589493,Onetime
ID671311,Healthy
ID188015,Onetime
ID524642,Onetime
ID427449,Onetime
ID239521,Onetime
ID854142,Onetime
ID574766,Retirement
ID277396,Healthy
ID361879,Healthy
ID328883,Onetime
ID550442,Healthy
ID273144,Healthy
ID919446,Healthy
ID954409,Healthy
ID312875,Onetime
ID952931,Onetime
ID577239,Onetime
ID622993,Retirement
ID456910,Business
ID290778,Business
ID304866,Business
ID718039,Business
ID430017,Business
ID955013,Onetime
ID925366,Onetime
ID787821,Business
ID971065,Retirement
ID422851,Business
ID007527,Retirement
ID474859,Business
ID659194,Business
ID494153,Healthy
ID336133,Onetime
ID085590,Healthy
ID023375,Onetime
ID292976,Healthy
ID357259,Healthy
ID654121,Onetime
ID409328,Onetime
ID205821,Onetime
ID539220,Onetime
ID140688,Onetime
ID519768,Onetime
ID063754,Onetime
ID579949,Healthy
ID322377,Retirement
ID328016,Retirement
ID425314,Retirement
ID937728,Retirement
ID483572,Business
ID028417,Healthy
ID901032,Healthy
ID739870,Onetime
ID099929,Business
ID679251,Retirement
ID445611,Healthy
ID939284,Onetime
ID008157,Business
ID180034,Retirement
ID611979,Onetime
ID502385,Retirement
ID743956,Business
ID412366,Business
ID935135,Business
ID440396,Retirement
ID227082,Retirement
ID943239,Onetime
ID689517,Retirement
ID158707,Business
ID362818,Healthy
ID306691,Healthy
ID022027,Onetime
ID673156,Retirement
ID340103,Retirement
ID093327,Healthy
ID768112,Retirement
ID988700,Healthy
ID966081,Onetime
ID240600,Onetime
ID409625,Retirement
ID050929,Onetime
ID805892,Business
ID734299,Business
ID895859,Retirement
ID234275,Onetime
ID251896,Retirement
ID724952,Business
ID033352,Onetime
ID486629,Retirement
ID755532,Retirement
ID659556,Onetime
ID337128,Retirement
ID422369,Business
ID240705,Business
ID455958,Onetime
ID958734,Onetime
ID319282,Onetime
ID714100,Onetime
ID591582,Onetime
ID246524,Healthy
ID468111,Onetime
ID024943,Onetime
ID626002,Healthy
ID708830,Retirement
ID883529,Retirement
ID305850,Healthy
ID111626,Onetime
ID519355,Business
ID863223,Onetime
ID096223,Business
ID724352,Healthy
ID572332,Retirement
ID529318,Healthy
ID466569,Onetime
ID649349,Onetime
ID647330,Healthy
ID765728,Healthy
ID826966,Healthy
ID982420,Onetime
ID120848,Onetime
ID827407,Healthy
ID375419,Retirement
ID038012,Onetime
ID266476,Business
ID984333,Business
ID603264,Onetime
ID492240,Healthy
ID635902,Business
ID548879,Onetime
ID534673,Healthy
ID708928,Healthy
ID259024,Healthy
ID088015,Onetime
ID670777,Onetime
ID246124,Onetime
ID343613,Onetime
ID423556,Business
ID874402,Healthy
ID298829,Healthy
ID071567,Onetime
ID990983,Retirement
ID741847,Onetime
ID512559,Healthy
ID157236,Onetime
ID732303,Onetime
ID596745,Retirement
ID158625,Onetime
ID951528,Retirement
ID608163,Retirement
ID863956,Healthy
ID496995,Retirement
ID935415,Retirement
ID378610,Healthy
ID163899,Onetime
ID189683,Healthy
